ar_time,noaa_ar_no,central_meridian_dist,latitude,corr_whole_spot_area,mcintosh,LL,number_of_spots,greenwich,original_central_meridian_dist,original_latitude
1996-11-19,7995,22,-1,0,AXX,1,2,BETA,,
1996-11-19,7996,21,30,,NONE,,,PLAGE,,
1996-11-19,7997,-22,8,10,AXX,1,2,ALPHA,,
1996-11-19,7998,-19,-15,,NONE,,,PLAGE,,
1996-11-20,7993,74,-2,,NONE,,,PLAGE,33,32
1996-11-20,7994,85,-11,,NONE,,,PLAGE,,
1996-11-20,7995,35,-1,,NONE,,,PLAGE,,
1996-11-20,7996,34,30,,NONE,,,PLAGE,,
1996-11-20,7997,-7,8,10,BXO,3,3,BETA,,
1996-11-20,7998,-6,-15,,NONE,,,PLAGE,,
1996-11-21,7995,48,-1,,NONE,,,PLAGE,,
1996-11-21,7996,47,30,,NONE,,,PLAGE,,
1996-11-21,7997,7,8,0,AXX,0,1,ALPHA,,
1996-11-21,7998,7,-15,,NONE,,,PLAGE,,
1996-11-22,7995,61,-1,,NONE,,,PLAGE,,
1996-11-22,7996,60,30,,NONE,,,PLAGE,,
1996-11-22,7997,19,8,0,AXX,0,1,ALPHA,,
1996-11-22,7998,20,-15,,NONE,,,PLAGE,,
1996-11-22,7999,-61,-4,20,BXO,5,5,BETA,,
1996-11-23,7995,73,-1,,NONE,,,PLAGE,,
1996-11-23,7996,73,30,,NONE,,,PLAGE,,
1996-11-23,7997,26,5,40,CRO,4,8,BETA,,
1996-11-23,7998,33,-15,,NONE,,,PLAGE,,
1996-11-23,7999,-47,-4,80,DSO,7,6,BETA,,
1996-11-24,7997,40,5,170,DAO,7,17,BETA,,
1996-11-24,7998,46,-15,,NONE,,,PLAGE,,
1996-11-24,7999,-33,-4,170,DAO,8,21,BETA,,
1996-11-25,7998,59,-15,,NONE,,,PLAGE,,
1996-11-26,7997,69,5,210,DAO,8,10,BETA,,
1996-11-26,7998,72,-15,,NONE,,,PLAGE,,
1996-11-26,7999,-6,-4,880,EKC,12,41,BETA,,
1996-11-26,8000,58,-14,20,BXO,5,8,BETA,,
1996-11-27,7997,82,5,140,DAO,9,4,BETA,,
1996-11-27,7999,8,-4,790,EKI,12,38,BETA,,
1996-11-27,8000,70,-13,20,BXO,6,4,BETA,,
1996-11-28,7997,94,5,,NONE,,,PLAGE,,
1996-11-28,7999,22,-5,830,EKI,11,38,BETA,,
1996-11-28,8000,83,-14,30,CRO,6,5,BETA,,
1996-11-29,7999,35,-5,690,EKI,12,30,BETA,,
1996-11-29,8000,96,-14,,NONE,,,PLAGE,,
1996-11-30,7999,48,-4,580,EKI,12,28,BETA,,
1996-12-01,7999,61,-4,570,EKI,12,20,BETA,,
1996-12-02,7999,75,-3,450,EKI,11,13,BETA,,
1996-12-02,8001,68,-19,0,BXO,4,3,BETA,,
1996-12-02,8002,18,-24,0,AXX,0,1,ALPHA,,
1996-12-03,7999,90,-5,100,DSO,8,3,BETA,,
1996-12-03,8001,81,-19,,NONE,,,PLAGE,,
1996-12-03,8002,31,-24,,NONE,,,PLAGE,,
1996-12-08,8003,-24,-31,10,BXO,3,2,BETA,,
1996-12-09,8003,-10,-30,10,BXO,4,4,BETA,,
1996-12-11,8003,18,-29,40,CRO,8,7,BETA,,
1996-12-13,8003,45,-28,100,DSO,10,10,BETA,,
1996-12-13,8004,-60,7,70,HSX,2,2,ALPHA,,
1996-12-16,8003,88,-29,180,ESO,13,2,BETA,,
1996-12-16,8004,-20,6,80,HSX,2,3,ALPHA,,
1996-12-17,8004,-6,6,60,CSO,4,6,BETA,,
1996-12-17,8005,-26,-13,0,AXX,1,1,ALPHA,,
1996-12-18,8004,7,7,70,CSO,4,4,BETA,,
1996-12-18,8005,-11,-13,0,AXX,0,1,ALPHA,,
1996-12-18,8006,-20,-28,20,BXO,4,3,BETA,,
1996-12-19,8004,20,8,180,DSO,5,12,BETA-GAMMA,,
1996-12-19,8005,2,-13,,NONE,,,PLAGE,,
1996-12-19,8006,-5,-28,10,AXX,1,1,ALPHA,,
1996-12-20,8004,34,7,110,CSO,6,13,BETA-GAMMA,,
1996-12-20,8005,15,-13,,NONE,,,PLAGE,,
1996-12-20,8006,8,-28,,NONE,,,PLAGE,,
1996-12-21,8004,47,6,50,HSX,3,3,ALPHA,,
1996-12-21,8005,28,-13,,NONE,,,PLAGE,,
1996-12-22,8004,59,5,40,HSX,2,2,ALPHA,,
1996-12-22,8005,41,-13,,NONE,,,PLAGE,,
1996-12-22,8006,34,-28,,NONE,,,PLAGE,,
1996-12-22,8007,45,4,20,BXO,3,6,BETA,,
1996-12-23,8004,72,5,40,HSX,1,1,ALPHA,,
1996-12-23,8005,54,-13,,NONE,,,PLAGE,,
1996-12-23,8006,47,-28,,NONE,,,PLAGE,,
1996-12-23,8007,59,4,20,BXO,4,5,BETA,,
1996-12-23,8008,-3,-4,,NONE,,,PLAGE,,
1996-12-25,98005,14,-18,,NONE,,,PLAGE,,
1996-12-25,8006,73,-28,,NONE,,,PLAGE,,
1996-12-25,8007,87,5,,NONE,,,PLAGE,,
1996-12-25,8008,23,-8,,NONE,,,PLAGE,,
1996-12-26,98005,27,-18,,NONE,,,PLAGE,,
1996-12-26,8008,36,-8,,NONE,,,PLAGE,,
1996-12-27,98005,40,-18,,NONE,,,PLAGE,,
1996-12-27,8008,49,-8,,NONE,,,PLAGE,,
1996-12-28,8008,62,-8,,NONE,,,PLAGE,,
1996-12-29,8008,75,-8,,NONE,,,PLAGE,,
1996-12-30,8008,88,-8,,NONE,,,PLAGE,,
1997-01-05,8009,5,-2,10,BXO,3,3,BETA,,
1997-01-06,8009,18,-3,20,BXO,3,5,BETA,,
1997-01-07,8009,32,-4,10,BXO,4,5,BETA,,
1997-01-08,8009,44,-5,0,AXX,0,2,ALPHA,,
1997-01-09,8009,57,-5,,NONE,,,PLAGE,,
1997-01-10,8009,70,-5,,NONE,,,PLAGE,,
1997-01-10,8010,48,38,20,BXO,4,2,BETA,,
1997-01-11,8009,83,-5,,NONE,,,PLAGE,,
1997-01-11,8010,61,38,30,BXO,4,3,BETA,,
1997-01-12,8010,74,34,20,BXO,4,2,BETA,,
1997-01-13,8010,87,34,,NONE,,,PLAGE,,
1997-01-16,8011,-23,-6,30,DRO,4,4,BETA,,
1997-01-17,8011,-10,-5,20,BXO,4,6,BETA,,
1997-01-18,8011,4,-6,0,AXX,0,2,ALPHA,,
1997-01-19,8011,17,-6,0,AXX,1,1,ALPHA,,
1997-01-19,8012,-11,27,0,BXO,3,2,BETA,,
1997-01-19,8013,-64,-32,0,AXX,0,1,ALPHA,,
1997-01-20,8011,30,-6,,NONE,,,PLAGE,,
1997-01-20,8012,2,27,,NONE,,,PLAGE,,
1997-01-20,8013,-53,-27,,NONE,,,PLAGE,,
1997-01-21,8011,43,-6,,NONE,,,PLAGE,,
1997-01-21,8012,15,27,,NONE,,,PLAGE,,
1997-01-21,8013,-40,-27,,NONE,,,PLAGE,,
1997-01-22,8011,56,-6,,NONE,,,PLAGE,,
1997-01-22,8012,28,27,,NONE,,,PLAGE,,
1997-01-22,8013,-27,-27,,NONE,,,PLAGE,,
1997-01-23,8011,69,-6,,NONE,,,PLAGE,,
1997-01-23,8012,41,27,,NONE,,,PLAGE,,
1997-01-23,8013,-14,-27,,NONE,,,PLAGE,,
1997-01-24,8013,-1,-27,,NONE,,,PLAGE,,
1997-01-25,8013,12,-27,,NONE,,,PLAGE,,
1997-01-25,8014,-58,-13,20,BXO,7,2,BETA,,
1997-01-26,8014,-45,-12,0,AXX,0,1,ALPHA,,
1997-01-28,8014,-24,-16,0,AXX,0,1,ALPHA,,
1997-01-29,8014,-9,-15,0,AXX,0,1,ALPHA,,
1997-01-30,8014,4,-15,,NONE,,,PLAGE,,
1997-01-30,8015,-33,7,20,BXO,5,6,BETA,,
1997-01-31,8014,17,-15,,NONE,,,PLAGE,,
1997-01-31,8015,-20,3,30,CSO,5,5,BETA,,
1997-02-01,8014,30,-15,,NONE,,,PLAGE,,
1997-02-01,8015,-7,5,10,BXO,5,3,BETA,,
1997-02-02,8014,43,-15,,NONE,,,PLAGE,,
1997-02-02,8015,8,4,20,BXO,5,4,BETA,,
1997-02-03,8014,56,-15,,NONE,,,PLAGE,,
1997-02-03,8015,22,5,30,CSO,4,7,BETA,,
1997-02-03,8016,-22,-21,30,CRO,5,9,BETA,,
1997-02-04,8014,69,-15,,NONE,,,PLAGE,,
1997-02-04,8015,36,5,120,DAO,6,14,BETA,,
1997-02-04,8016,-9,-21,60,DAI,7,11,BETA,,
1997-02-05,8014,82,-15,,NONE,,,PLAGE,,
1997-02-05,8015,50,5,140,DAO,8,14,BETA,,
1997-02-05,8016,4,-21,30,CSO,6,10,BETA,,
1997-02-06,8014,95,-15,,NONE,,,PLAGE,,
1997-02-06,8015,64,5,120,DAO,8,8,BETA,,
1997-02-06,8016,18,-20,30,HRX,5,5,ALPHA,,
1997-02-07,8015,78,6,100,DSO,8,3,BETA,,
1997-02-07,8016,32,-20,0,AXX,1,1,ALPHA,,
1997-02-07,8017,60,35,0,AXX,1,1,ALPHA,,
1997-02-08,8015,90,4,20,DRO,5,3,BETA,,
1997-02-08,8016,45,-19,0,AXX,0,1,ALPHA,,
1997-02-08,8017,72,33,10,BXO,7,4,BETA,,
1997-02-09,8016,58,-20,0,AXX,1,1,ALPHA,,
1997-02-09,8017,85,33,,NONE,,,PLAGE,,
1997-02-10,8016,71,-19,0,AXX,1,1,ALPHA,,
1997-02-11,8016,84,-19,,NONE,,,PLAGE,,
1997-02-19,8018,60,10,20,BXO,5,3,BETA,,
1997-02-20,8018,76,5,10,AXX,1,1,ALPHA,,
1997-02-21,8018,89,5,,NONE,,,PLAGE,,
1997-02-25,8019,-55,25,10,AXX,0,1,ALPHA,,
1997-02-26,8019,-40,26,10,BXO,3,2,BETA,,
1997-02-27,8019,-27,26,,NONE,,,PLAGE,,
1997-02-28,8019,-14,26,,NONE,,,PLAGE,,
1997-03-01,8019,-1,26,,NONE,,,PLAGE,,
1997-03-02,8019,12,26,,NONE,,,PLAGE,,
1997-03-03,8019,25,26,,NONE,,,PLAGE,,
1997-03-04,8019,38,26,,NONE,,,PLAGE,,
1997-03-07,8020,-74,6,120,HSX,2,1,ALPHA,,
1997-03-08,8020,-62,7,100,CAO,4,2,BETA,,
1997-03-09,8020,-48,6,110,HSX,5,4,ALPHA,,
1997-03-09,8021,-42,-30,10,AXX,1,2,ALPHA,,
1997-03-10,8020,-32,6,60,CAO,3,4,BETA,,
1997-03-10,8021,-30,-29,10,BXO,2,2,BETA,,
1997-03-11,8020,-23,7,50,CAO,7,7,BETA,,
1997-03-11,8021,-18,-28,,NONE,,,PLAGE,,
1997-03-12,8020,-8,7,30,CSO,5,5,BETA,,
1997-03-12,8021,-5,-28,,NONE,,,PLAGE,,
1997-03-13,8020,5,7,30,BXO,6,11,BETA,,
1997-03-13,8021,8,-28,,NONE,,,PLAGE,,
1997-03-14,8020,19,8,20,CRO,5,8,BETA,,
1997-03-14,8021,21,-28,,NONE,,,PLAGE,,
1997-03-15,8020,31,8,10,AXX,3,7,ALPHA,,
1997-03-15,8021,32,-29,10,BXO,3,4,BETA,,
1997-03-15,8022,21,-5,30,BXO,3,2,BETA,,
1997-03-16,8020,44,7,10,AXX,3,4,ALPHA,,
1997-03-16,8021,45,-31,10,BXO,3,5,BETA,,
1997-03-16,8022,34,-4,10,BXO,3,3,BETA,,
1997-03-17,8020,57,8,,NONE,,,PLAGE,54,7
1997-03-17,8021,54,-33,0,AXX,0,1,ALPHA,,
1997-03-17,8022,47,-4,30,BXO,4,4,BETA,,
1997-03-18,8020,71,9,,NONE,,,PLAGE,67,7
1997-03-18,8021,67,-33,,NONE,,,PLAGE,,
1997-03-18,8022,61,-4,30,BXO,4,5,BETA,,
1997-03-19,8020,85,9,,NONE,,,PLAGE,67,7
1997-03-19,8021,80,-33,,NONE,,,PLAGE,,
1997-03-19,8022,73,-6,0,BXO,7,2,BETA,,
1997-03-19,8023,22,-10,0,AXX,1,2,ALPHA,,
1997-03-20,8022,86,-6,,NONE,,,PLAGE,,
1997-03-20,8023,35,-10,,NONE,,,PLAGE,,
1997-03-22,8023,61,-10,,NONE,,,PLAGE,,
1997-03-22,8024,17,-5,,NONE,,,PLAGE,,
1997-03-22,8025,68,24,,NONE,,,PLAGE,,
1997-03-23,8024,30,-5,,NONE,,,PLAGE,,
1997-03-24,8024,43,-5,,NONE,,,PLAGE,,
1997-03-25,8024,56,-5,,NONE,,,PLAGE,,
1997-03-29,8026,-59,-24,80,CRO,7,8,BETA,,
1997-03-30,8026,-46,-24,100,DAO,10,16,BETA,,
1997-03-31,8026,-32,-25,140,ESO,11,19,BETA,,
1997-04-01,8026,-20,-24,90,DAO,10,12,BETA,,
1997-04-02,8026,-7,-25,70,CAO,10,13,BETA,,
1997-04-03,8026,2,-24,70,EAI,15,29,BETA-GAMMA,,
1997-04-03,8027,-77,-30,50,CAO,3,3,BETA,,
1997-04-04,8026,15,-23,90,EAO,13,22,BETA-GAMMA,,
1997-04-04,8027,-64,-27,70,CAO,5,4,BETA,,
1997-04-05,8026,25,-23,80,DAO,8,12,BETA-GAMMA,,
1997-04-05,8027,-51,-29,80,CAO,6,4,BETA,,
1997-04-06,8026,41,-23,30,CSO,5,6,BETA,,
1997-04-06,8027,-38,-28,70,CSO,7,10,BETA,,
1997-04-07,8026,52,-23,10,AXX,0,1,ALPHA,,
1997-04-07,8027,-24,-28,50,CAO,4,7,BETA,,
1997-04-08,8026,65,-23,,NONE,,,PLAGE,,
1997-04-08,8027,-12,-28,30,CRO,5,6,BETA,,
1997-04-09,8026,78,-23,,NONE,,,PLAGE,,
1997-04-09,8027,0,-28,20,CAO,3,4,BETA,,
1997-04-09,8028,50,-7,10,AXX,2,3,ALPHA,,
1997-04-10,8027,13,-28,10,BXO,4,4,BETA,,
1997-04-10,8028,63,-7,,NONE,,,PLAGE,,
1997-04-10,8029,19,24,20,CRO,4,6,BETA,,
1997-04-12,8027,39,-28,10,BXO,3,3,BETA,,
1997-04-12,8029,45,24,130,DAO,6,8,BETA,,
1997-04-12,8030,44,11,,NONE,,,PLAGE,,
1997-04-13,8027,52,-28,,NONE,,,PLAGE,,
1997-04-13,8029,59,24,60,CAO,5,5,BETA,,
1997-04-13,8030,57,11,,NONE,,,PLAGE,,
1997-04-13,8031,37,-30,20,BXO,4,5,BETA,,
1997-04-14,8027,65,-28,,NONE,,,PLAGE,,
1997-04-14,8029,74,24,30,BXO,6,5,BETA,,
1997-04-14,8031,50,-30,60,DSO,7,9,BETA,,
1997-04-15,8029,85,24,0,AXX,0,1,ALPHA,,
1997-04-15,8031,63,-29,100,DAO,9,12,BETA,,
1997-04-15,8032,-20,-23,10,CRO,4,2,BETA,,
1997-04-16,8029,98,24,,NONE,,,PLAGE,,
1997-04-16,8031,78,-30,170,EAO,11,6,BETA,,
1997-04-16,8032,-6,-22,40,CRO,7,13,BETA-GAMMA,,
1997-04-19,8032,34,-23,10,BXO,6,3,BETA,,
1997-04-19,8033,-2,29,,NONE,,,PLAGE,,
1997-04-20,8032,49,-24,,NONE,,,PLAGE,,
1997-04-20,8033,15,29,,NONE,,,PLAGE,19,21
1997-04-20,8034,16,21,10,AXX,1,2,ALPHA,,
1997-04-21,8032,62,-24,,NONE,,,PLAGE,,
1997-04-21,8033,26,29,,NONE,,,PLAGE,32,21
1997-04-21,8034,29,21,,NONE,,,PLAGE,,
1997-04-22,8032,75,-24,,NONE,,,PLAGE,,
1997-04-22,8033,40,29,,NONE,,,PLAGE,45,21
1997-04-22,8034,42,21,,NONE,,,PLAGE,,
1997-04-23,8032,88,-24,,NONE,,,PLAGE,,
1997-04-23,8033,52,29,,NONE,,,PLAGE,58,21
1997-04-23,8034,55,21,,NONE,,,PLAGE,,
1997-04-23,8035,-64,17,10,BXO,0,2,BETA,,
1997-04-24,8033,63,29,,NONE,,,PLAGE,,
1997-04-24,8034,68,21,,NONE,,,PLAGE,,
1997-04-24,8035,-51,18,0,BXO,5,3,BETA,,
1997-04-25,8033,76,29,,NONE,,,PLAGE,,
1997-04-25,8034,81,21,,NONE,,,PLAGE,,
1997-04-25,8035,-35,18,0,BXO,3,3,BETA,,
1997-04-26,8035,-23,18,0,BXO,3,2,BETA,,
1997-04-27,8035,-10,18,10,BXO,3,4,BETA,,
1997-04-27,8036,36,-18,20,CRO,6,8,BETA,,
1997-04-29,8035,19,18,,NONE,,,PLAGE,,
1997-04-29,8036,63,-18,30,CRO,8,7,BETA,,
1997-04-30,8035,32,18,,NONE,,,PLAGE,,
1997-04-30,8036,82,-16,0,AXX,0,2,ALPHA,,
1997-05-01,8035,45,18,,NONE,,,PLAGE,,
1997-05-01,8036,95,-16,,NONE,,,PLAGE,,
1997-05-04,8037,30,-26,10,BXO,3,3,BETA,,
1997-05-05,8037,43,-25,0,AXX,1,1,ALPHA,,
1997-05-07,8037,69,-25,,NONE,,,PLAGE,,
1997-05-07,8038,-58,20,90,HAX,2,1,ALPHA,,
1997-05-08,8037,82,-25,,NONE,,,PLAGE,,
1997-05-08,8038,-45,20,70,HSX,2,1,ALPHA,,
1997-05-09,8038,-27,21,80,HSX,2,1,ALPHA,,
1997-05-09,8039,32,23,10,BXO,2,2,BETA,,
1997-05-10,8038,-20,21,90,CSO,6,4,BETA,,
1997-05-10,8039,45,23,,NONE,,,PLAGE,,
1997-05-11,8038,-7,21,80,HSX,2,2,ALPHA,,
1997-05-11,8039,52,23,10,AXX,0,1,ALPHA,,
1997-05-12,8038,6,21,80,HSX,2,2,ALPHA,,
1997-05-12,8039,65,23,10,BXO,5,4,BETA,,
1997-05-13,8038,19,21,60,HSX,2,2,ALPHA,,
1997-05-13,8039,78,23,,NONE,,,PLAGE,,
1997-05-14,8038,31,20,70,CSO,3,5,BETA,,
1997-05-14,8039,91,23,,NONE,,,PLAGE,,
1997-05-15,8038,44,20,70,CSO,4,7,BETA,,
1997-05-16,8038,58,20,50,CAO,4,5,BETA,,
1997-05-17,8038,70,21,30,CRO,3,5,BETA,,
1997-05-17,8040,-56,6,10,AXX,2,2,ALPHA,,
1997-05-18,8038,82,24,0,AXX,0,1,ALPHA,,
1997-05-18,8040,-41,3,10,BXO,3,3,BETA,,
1997-05-18,8041,-24,4,0,BXO,3,2,BETA,,
1997-05-18,8042,-46,25,0,AXX,0,1,ALPHA,,
1997-05-19,8040,-28,6,60,CSO,6,11,BETA,,
1997-05-19,8041,-9,6,0,AXX,0,1,ALPHA,,
1997-05-19,8042,-33,25,,NONE,,,PLAGE,,
1997-05-20,8040,-13,5,110,DSO,8,14,BETA,,
1997-05-20,8041,4,6,,NONE,,,PLAGE,,
1997-05-20,8042,-20,25,,NONE,,,PLAGE,,
1997-05-20,8043,40,28,20,BXO,3,6,BETA,,
1997-05-20,8044,-77,-35,30,HAX,1,1,ALPHA,,
1997-05-21,8040,0,5,90,DAO,9,15,BETA,,
1997-05-21,8041,17,6,,NONE,,,PLAGE,,
1997-05-21,8042,-7,25,,NONE,,,PLAGE,,
1997-05-21,8043,53,28,30,CRO,5,10,BETA,,
1997-05-21,8044,-64,-36,30,HSX,2,2,ALPHA,,
1997-05-23,8040,26,5,150,DAO,10,17,BETA,,
1997-05-23,8043,80,27,60,CSO,8,3,BETA,,
1997-05-23,8044,-42,-35,20,HSX,1,1,ALPHA,,
1997-05-23,8045,13,2,20,BXO,4,5,BETA,,
1997-05-24,8040,41,7,140,ESO,11,14,BETA,,
1997-05-24,8043,93,27,,NONE,,,PLAGE,,
1997-05-24,8044,-28,-35,20,HSX,1,1,ALPHA,,
1997-05-24,8045,28,3,10,BXO,3,2,BETA,,
1997-05-24,8046,-67,-26,0,AXX,1,1,ALPHA,,
1997-05-25,8040,54,6,110,CSO,10,7,BETA,,
1997-05-25,8044,-17,-35,20,HSX,1,1,ALPHA,,
1997-05-25,8045,43,1,10,BXO,3,2,BETA,,
1997-05-25,8046,-54,-25,10,AXX,3,2,ALPHA,,
1997-05-26,8040,70,8,100,CSO,8,2,BETA,,
1997-05-26,8044,-4,-34,10,AXX,1,3,ALPHA,,
1997-05-26,8045,56,3,10,BXO,2,2,BETA,,
1997-05-26,8046,-41,-27,10,AXX,7,3,ALPHA,,
1997-05-27,8040,86,8,50,HSX,1,1,ALPHA,,
1997-05-27,8044,9,-34,,NONE,,,PLAGE,,
1997-05-27,8045,70,3,30,CRO,5,3,BETA,,
1997-05-27,8046,-28,-27,20,BXO,5,4,BETA,,
1997-05-28,8044,22,-34,,NONE,,,PLAGE,,
1997-05-28,8045,85,2,20,CRO,6,4,BETA,,
1997-05-28,8046,-14,-26,10,BXO,8,5,BETA,,
1997-05-28,8047,-68,26,10,BXO,7,4,BETA,,
1997-05-30,8044,48,-34,,NONE,,,PLAGE,,
1997-05-30,8046,16,-26,0,AXX,0,1,ALPHA,,
1997-05-30,8047,-44,26,50,CRO,9,6,BETA,,
1997-05-31,8044,61,-34,,NONE,,,PLAGE,,
1997-05-31,8046,29,-26,,NONE,,,PLAGE,,
1997-05-31,8047,-31,27,30,CRO,8,3,BETA,,
1997-05-31,8048,-55,-28,0,AXX,0,1,ALPHA,,
1997-05-31,8049,-17,-26,0,AXX,0,1,ALPHA,,
1997-06-01,8044,74,-34,,NONE,,,PLAGE,,
1997-06-01,8046,42,-26,,NONE,,,PLAGE,,
1997-06-01,8047,-19,27,20,CRO,8,3,BETA,,
1997-06-01,8048,-41,-29,30,BXO,6,6,BETA,,
1997-06-01,8049,-4,-26,,NONE,,,PLAGE,,
1997-06-02,8044,87,-34,,NONE,,,PLAGE,,
1997-06-02,8046,55,-26,,NONE,,,PLAGE,,
1997-06-02,8047,-8,26,20,CRO,5,3,BETA,,
1997-06-02,8048,-28,-29,50,CRO,6,10,BETA,,
1997-06-02,8049,9,-26,,NONE,,,PLAGE,,
1997-06-03,8046,68,-26,,NONE,,,PLAGE,,
1997-06-03,8047,4,26,0,AXX,1,2,ALPHA,,
1997-06-03,8048,-15,-28,120,DSO,7,13,BETA,,
1997-06-03,8049,22,-26,,NONE,,,PLAGE,,
1997-06-04,8046,81,-26,,NONE,,,PLAGE,,
1997-06-04,8047,17,26,,NONE,,,PLAGE,,
1997-06-04,8048,-3,-28,150,DSO,9,10,BETA,,
1997-06-04,8049,35,-26,,NONE,,,PLAGE,,
1997-06-05,8047,30,26,,NONE,,,PLAGE,,
1997-06-05,8048,13,-28,110,DSO,10,6,BETA,,
1997-06-05,8049,48,-26,,NONE,,,PLAGE,,
1997-06-06,8047,43,26,,NONE,,,PLAGE,,
1997-06-06,8048,24,-27,120,DAO,10,5,BETA,,
1997-06-06,8049,61,-26,,NONE,,,PLAGE,,
1997-06-07,8047,56,26,,NONE,,,PLAGE,,
1997-06-07,8048,37,-28,110,DAO,10,5,BETA,,
1997-06-07,8049,74,-26,,NONE,,,PLAGE,,
1997-06-08,8047,69,26,,NONE,,,PLAGE,,
1997-06-08,8048,50,-28,90,DSO,10,7,BETA,,
1997-06-08,8049,87,-26,,NONE,,,PLAGE,,
1997-06-09,8047,82,26,,NONE,,,PLAGE,,
1997-06-09,8048,65,-28,30,CSO,11,4,BETA,,
1997-06-09,8050,-56,27,0,AXX,1,1,ALPHA,,
1997-06-09,8051,9,21,0,AXX,0,1,ALPHA,,
1997-06-10,8048,80,-28,20,CRO,5,2,BETA,,
1997-06-10,8050,-43,27,0,AXX,0,1,ALPHA,,
1997-06-10,8051,22,21,,NONE,,,PLAGE,,
1997-06-11,8048,93,-28,,NONE,,,PLAGE,,
1997-06-11,8050,-30,28,10,AXX,0,1,ALPHA,,
1997-06-11,8051,35,21,,NONE,,,PLAGE,,
1997-06-12,8050,-17,28,10,AXX,0,1,ALPHA,,
1997-06-12,8051,48,21,,NONE,,,PLAGE,,
1997-06-13,8050,-3,29,20,BXO,4,3,BETA,,
1997-06-13,8052,-40,17,20,CRO,3,3,BETA,,
1997-06-14,8050,10,29,0,AXX,0,1,ALPHA,,
1997-06-14,8052,-27,17,30,BXO,5,6,BETA,,
1997-06-15,8050,22,29,10,BXO,3,3,BETA,,
1997-06-15,8052,-14,18,30,CRO,5,8,BETA,,
1997-06-16,8050,34,28,0,AXX,0,1,ALPHA,,
1997-06-16,8052,-2,18,30,CRO,5,8,BETA,,
1997-06-17,8050,46,30,0,AXX,0,1,ALPHA,,
1997-06-17,8052,11,18,70,DRI,7,17,BETA,,
1997-06-18,8050,60,27,0,AXX,0,1,ALPHA,,
1997-06-18,8052,24,19,30,BXO,6,10,BETA,,
1997-06-19,8050,73,27,,NONE,,,PLAGE,,
1997-06-19,8052,39,18,20,BXO,7,5,BETA,,
1997-06-19,8053,-31,-27,20,CRO,3,4,BETA,,
1997-06-20,8050,86,27,,NONE,,,PLAGE,,
1997-06-20,8052,52,18,,NONE,,,PLAGE,,
1997-06-20,8053,-17,-26,20,BXO,4,6,BETA,,
1997-06-21,8052,65,18,,NONE,,,PLAGE,,
1997-06-21,8053,-6,-27,10,AXX,1,2,ALPHA,,
1997-06-21,8054,72,7,0,AXX,0,1,ALPHA,,
1997-06-22,8052,78,18,,NONE,,,PLAGE,,
1997-06-22,8053,7,-27,0,AXX,0,1,ALPHA,,
1997-06-22,8054,85,7,,NONE,,,PLAGE,,
1997-06-23,8053,20,-27,,NONE,,,PLAGE,,
1997-06-23,8055,-8,15,10,BXO,4,5,BETA,,
1997-06-24,8053,33,-27,,NONE,,,PLAGE,,
1997-06-24,8055,6,15,10,BXO,4,4,BETA,,
1997-06-25,8053,46,-27,,NONE,,,PLAGE,,
1997-06-25,8055,21,15,10,BXO,5,4,BETA,,
1997-06-26,8053,59,-27,,NONE,,,PLAGE,,
1997-06-26,8055,34,15,0,BXO,4,2,BETA,,
1997-06-26,8056,18,17,40,CRO,5,12,BETA,,
1997-06-27,8053,72,-27,,NONE,,,PLAGE,,
1997-06-27,8055,47,15,,NONE,,,PLAGE,,
1997-06-27,8056,33,17,40,DAO,7,13,BETA,,
1997-06-28,8053,85,-27,,NONE,,,PLAGE,,
1997-06-28,8055,60,15,,NONE,,,PLAGE,,
1997-06-28,8056,47,17,30,DRO,8,9,BETA,,
1997-06-29,8053,98,-27,,NONE,,,PLAGE,,
1997-06-29,8055,73,15,,NONE,,,PLAGE,,
1997-06-29,8056,61,17,10,BXO,6,4,BETA,,
1997-06-29,8057,-12,30,0,AXX,1,2,ALPHA,,
1997-06-30,8055,86,15,,NONE,,,PLAGE,,
1997-06-30,8056,70,19,0,AXX,0,2,ALPHA,,
1997-06-30,8057,3,31,0,AXX,0,2,ALPHA,,
1997-07-01,8056,83,19,,NONE,,,PLAGE,,
1997-07-01,8057,16,31,,NONE,,,PLAGE,,
1997-07-02,8057,29,31,,NONE,,,PLAGE,,
1997-07-03,8057,42,31,,NONE,,,PLAGE,,
1997-07-03,8058,-44,-19,10,BXO,2,2,BETA,,
1997-07-04,8057,55,31,,NONE,,,PLAGE,,
1997-07-04,8058,-30,-22,0,AXX,1,2,ALPHA,,
1997-07-05,8058,-17,-22,,NONE,,,PLAGE,,
1997-07-05,8059,-2,-30,0,AXX,0,2,ALPHA,,
1997-07-06,8059,14,-30,0,AXX,0,1,ALPHA,,
1997-07-07,8059,23,-32,0,AXX,0,1,ALPHA,,
1997-07-08,8059,36,-31,20,BXO,3,4,BETA,,
1997-07-08,8060,-19,5,10,BXO,2,2,BETA,,
1997-07-09,8059,50,-31,10,BXO,4,3,BETA,,
1997-07-09,8060,-6,5,0,BXO,2,2,BETA,,
1997-07-10,8059,61,-34,20,AXX,2,4,BETA,,
1997-07-10,8060,9,4,30,BXO,4,8,BETA,,
1997-07-11,8059,74,-32,,NONE,,,PLAGE,,
1997-07-11,8060,22,5,10,BXO,6,7,BETA,,
